year,state,category,count_thousands
2013,QLD,BULLS_BULLOCKS_STEERS,2282.9
2013,SA,BULLS_BULLOCKS_STEERS,217.7
2013,WA,BULLS_BULLOCKS_STEERS,192.0
2013,TAS,BULLS_BULLOCKS_STEERS,57.4
2013,NSW,COWS_HEIFERS,740.1
2013,VIC,COWS_HEIFERS,827.9
2013,QLD,COWS_HEIFERS,1435.2
2013,SA,COWS_HEIFERS,198.6
2013,WA,COWS_HEIFERS,199.4
2013,TAS,COWS_HEIFERS,145.2
2013,NSW,CATTLE,1671.6
2013,VIC,CATTLE,1411.1
2013,QLD,CATTLE,3718.0
2013,SA,CATTLE,416.3
2013,WA,CATTLE,391.4
2013,TAS,CATTLE,202.6
2013,NSW,CALVES,200.3
2013,VIC,CALVES,300.6
2013,QLD,CALVES,92.4
2013,SA,CALVES,3.2
2013,WA,CALVES,1.4
2013,TAS,CALVES,48.0
2013,NSW,SHEEP,2090.5
2013,VIC,SHEEP,2744.2
2013,QLD,SHEEP,454.0
2013,SA,SHEEP,1202.1
2013,WA,SHEEP,1430.7
2013,TAS,SHEEP,270.9
2013,NSW,LAMBS,4794.4
2013,VIC,LAMBS,9764.8
2013,QLD,LAMBS,360.3
2013,SA,LAMBS,3678.8
2013,WA,LAMBS,1907.5
2013,TAS,LAMBS,615.9
2013,NSW,PIGS,937.2
2013,VIC,PIGS,929.5
2013,QLD,PIGS,1106.9
2013,SA,PIGS,1213.5
2013,WA,PIGS,523.7
2013,TAS,PIGS,34.7
2014,NSW,BULLS_BULLOCKS_STEERS,986.3
2014,VIC,BULLS_BULLOCKS_STEERS,690.4
2014,QLD,BULLS_BULLOCKS_STEERS,2287.0
2014,SA,BULLS_BULLOCKS_STEERS,235.9
2014,WA,BULLS_BULLOCKS_STEERS,203.5
2014,TAS,BULLS_BULLOCKS_STEERS,73.1
2014,NSW,COWS_HEIFERS,904.3
2014,VIC,COWS_HEIFERS,1060.9
2014,QLD,COWS_HEIFERS,1772.5
2014,SA,COWS_HEIFERS,190.1
2014,WA,COWS_HEIFERS,207.9
2014,TAS,COWS_HEIFERS,152.1
2014,NSW,CATTLE,1890.6
2014,VIC,CATTLE,1751.3
2014,QLD,CATTLE,4059.5
2014,SA,CATTLE,426.1
2014,WA,CATTLE,411.4
2014,TAS,CATTLE,225.2
2014,NSW,CALVES,208.7
2014,VIC,CALVES,343.6
2014,QLD,CALVES,98.6
2014,SA,CALVES,3.5
2014,WA,CALVES,1.6
2014,TAS,CALVES,52.7
2014,NSW,SHEEP,2463.7
2014,VIC,SHEEP,3649.8
2014,QLD,SHEEP,580.0
2014,SA,SHEEP,1557.3
2014,WA,SHEEP,1562.2
2014,TAS,SHEEP,253.3
2014,NSW,LAMBS,4880.4
2014,VIC,LAMBS,9854.0
2014,QLD,LAMBS,405.5
2014,SA,LAMBS,3611.4
2014,WA,LAMBS,2386.4
2014,TAS,LAMBS,761.5
2014,NSW,PIGS,872.5
2014,VIC,PIGS,1016.3
2014,QLD,PIGS,1086.0
2014,SA,PIGS,1233.5
2014,WA,PIGS,533.2
2014,TAS,PIGS,36.6
2015,NSW,BULLS_BULLOCKS_STEERS,1039.0
2015,VIC,BULLS_BULLOCKS_STEERS,831.0
2015,QLD,BULLS_BULLOCKS_STEERS,2261.6
2015,SA,BULLS_BULLOCKS_STEERS,239.0
2015,WA,BULLS_BULLOCKS_STEERS,212.1
2015,TAS,BULLS_BULLOCKS_STEERS,76.5
2015,NSW,COWS_HEIFERS,1011.5
2015,VIC,COWS_HEIFERS,1108.8
2015,QLD,COWS_HEIFERS,2036.1
2015,SA,COWS_HEIFERS,233.4
2015,WA,COWS_HEIFERS,212.1
2015,TAS,COWS_HEIFERS,158.9
2015,NSW,CATTLE,2050.5
2015,VIC,CATTLE,1939.8
2015,QLD,CATTLE,4297.7
2015,SA,CATTLE,472.4
2015,WA,CATTLE,424.2
2015,TAS,CATTLE,235.4
2015,NSW,CALVES,186.4
2015,VIC,CALVES,348.5
2015,QLD,CALVES,90.7
2015,SA,CALVES,3.3
2015,WA,CALVES,1.0
2015,TAS,CALVES,53.3
2015,NSW,SHEEP,2123.7
2015,VIC,SHEEP,3534.6
2015,QLD,SHEEP,469.6
2015,SA,SHEEP,1340.0
2015,WA,SHEEP,1327.0
2015,TAS,SHEEP,226.9
2015,NSW,LAMBS,5224.3
2015,VIC,LAMBS,10440.0
2015,QLD,LAMBS,312.6
2015,SA,LAMBS,3756.7
2015,WA,LAMBS,2353.4
2015,TAS,LAMBS,779.5
2015,NSW,PIGS,843.6
2015,VIC,PIGS,1131.0
2015,QLD,PIGS,1102.4
2015,SA,PIGS,1210.0
2015,WA,PIGS,601.9
2015,TAS,PIGS,35.2
2016,NSW,BULLS_BULLOCKS_STEERS,892.8
2016,VIC,BULLS_BULLOCKS_STEERS,637.8
2016,QLD,BULLS_BULLOCKS_STEERS,2194.8
2016,SA,BULLS_BULLOCKS_STEERS,229.0
2016,WA,BULLS_BULLOCKS_STEERS,209.7
2016,TAS,BULLS_BULLOCKS_STEERS,91.3
2016,NSW,COWS_HEIFERS,897.5
2016,VIC,COWS_HEIFERS,962.4
2016,QLD,COWS_HEIFERS,1532.4
2016,SA,COWS_HEIFERS,206.0
2016,WA,COWS_HEIFERS,197.6
2016,TAS,COWS_HEIFERS,137.6
2016,NSW,CATTLE,1790.3
2016,VIC,CATTLE,1600.2
2016,QLD,CATTLE,3727.2
2016,SA,CATTLE,435.1
2016,WA,CATTLE,407.2
2016,TAS,CATTLE,228.8
2016,NSW,CALVES,104.1
2016,VIC,CALVES,384.7
2016,QLD,CALVES,64.1
2016,SA,CALVES,1.5
2016,WA,CALVES,1.0
2016,TAS,CALVES,52.4
2016,NSW,SHEEP,1624.6
2016,VIC,SHEEP,3375.9
2016,QLD,SHEEP,384.3
2016,SA,SHEEP,1177.6
2016,WA,SHEEP,1358.0
2016,TAS,SHEEP,206.3
2016,NSW,LAMBS,5178.1
2016,VIC,LAMBS,10275.1
2016,QLD,LAMBS,318.1
2016,SA,LAMBS,3875.8
2016,WA,LAMBS,2753.2
2016,TAS,LAMBS,730.9
2016,NSW,PIGS,802.9
2016,VIC,PIGS,1136.6
2016,QLD,PIGS,1134.6
2016,SA,PIGS,1214.3
2016,WA,PIGS,676.8
2016,TAS,PIGS,34.3
2017,NSW,BULLS_BULLOCKS_STEERS,800.7
2017,VIC,BULLS_BULLOCKS_STEERS,523.2
2017,QLD,BULLS_BULLOCKS_STEERS,1978.4
2017,SA,BULLS_BULLOCKS_STEERS,222.3
2017,WA,BULLS_BULLOCKS_STEERS,200.2
2017,TAS,BULLS_BULLOCKS_STEERS,76.5
2017,NSW,COWS_HEIFERS,701.8
2017,VIC,COWS_HEIFERS,697.6
2017,QLD,COWS_HEIFERS,1359.7
2017,SA,COWS_HEIFERS,137.6
2017,WA,COWS_HEIFERS,172.5
2017,TAS,COWS_HEIFERS,110.9
2017,NSW,CATTLE,1502.5
2017,VIC,CATTLE,1220.8
2017,QLD,CATTLE,3338.1
2017,SA,CATTLE,359.9
2017,WA,CATTLE,372.7
2017,TAS,CATTLE,187.4
2017,NSW,CALVES,75.1
2017,VIC,CALVES,270.5
2017,QLD,CALVES,50.2
2017,SA,CALVES,1.2
2017,WA,CALVES,1.2
2017,TAS,CALVES,43.7
2017,NSW,SHEEP,1776.0
2017,VIC,SHEEP,2671.8
2017,QLD,SHEEP,11.4
2017,SA,SHEEP,1053.0
2017,WA,SHEEP,941.0
2017,TAS,SHEEP,99.7
2017,NSW,LAMBS,5091.2
2017,VIC,LAMBS,10364.9
2017,QLD,LAMBS,68.3
2017,SA,LAMBS,3442.6
2017,WA,LAMBS,2876.0
2017,TAS,LAMBS,501.0
2017,NSW,PIGS,869.1
2017,VIC,PIGS,1164.5
2017,QLD,PIGS,1068.9
2017,SA,PIGS,1319.5
2017,WA,PIGS,703.7
2017,TAS,PIGS,34.1
2018,NSW,BULLS_BULLOCKS_STEERS,860.7
2018,VIC,BULLS_BULLOCKS_STEERS,584.1
2018,QLD,BULLS_BULLOCKS_STEERS,1962.7
2018,SA,BULLS_BULLOCKS_STEERS,206.4
2018,WA,BULLS_BULLOCKS_STEERS,191.3
2018,TAS,BULLS_BULLOCKS_STEERS,102.1
2018,NSW,COWS_HEIFERS,776.4
2018,VIC,COWS_HEIFERS,865.1
2018,QLD,COWS_HEIFERS,1524.7
2018,SA,COWS_HEIFERS,93.2
2018,WA,COWS_HEIFERS,196.5
2018,TAS,COWS_HEIFERS,116.1
2018,NSW,CATTLE,1637.1
2018,VIC,CATTLE,1449.2
2018,QLD,CATTLE,3487.3
2018,SA,CATTLE,299.6
2018,WA,CATTLE,387.8
2018,TAS,CATTLE,218.2
2018,NSW,CALVES,67.2
2018,VIC,CALVES,279.9
2018,QLD,CALVES,38.8
2018,SA,CALVES,1.1
2018,WA,CALVES,0.8
2018,TAS,CALVES,46.4
2018,NSW,SHEEP,2488.5
2018,VIC,SHEEP,3405.1
2018,QLD,SHEEP,54.4
2018,SA,SHEEP,977.1
2018,WA,SHEEP,1368.2
2018,TAS,SHEEP,102.6
2018,NSW,LAMBS,5197.8
2018,VIC,LAMBS,11898.5
2018,QLD,LAMBS,65.2
2018,SA,LAMBS,3222.4
2018,WA,LAMBS,2630.2
2018,TAS,LAMBS,418.4
2018,NSW,PIGS,901.1
2018,VIC,PIGS,1143.8
2018,QLD,PIGS,1137.0
2018,SA,PIGS,1363.9
2018,WA,PIGS,796.8
2018,TAS,PIGS,35.4
2019,NSW,BULLS_BULLOCKS_STEERS,869.0
2019,VIC,BULLS_BULLOCKS_STEERS,598.5
2019,QLD,BULLS_BULLOCKS_STEERS,1918.5
2019,SA,BULLS_BULLOCKS_STEERS,119.0
2019,WA,BULLS_BULLOCKS_STEERS,153.2
2019,TAS,BULLS_BULLOCKS_STEERS,105.7
2019,NSW,COWS_HEIFERS,955.2
2019,VIC,COWS_HEIFERS,1155.1
2019,QLD,COWS_HEIFERS,1798.6
2019,SA,COWS_HEIFERS,100.9
2019,WA,COWS_HEIFERS,270.4
2019,TAS,COWS_HEIFERS,126.3
2019,NSW,CATTLE,1824.2
2019,VIC,CATTLE,1753.6
2019,QLD,CATTLE,3717.1
2019,SA,CATTLE,219.9
2019,WA,CATTLE,423.6
2019,TAS,CATTLE,232.1
2019,NSW,CALVES,85.9
2019,VIC,CALVES,344.1
2019,QLD,CALVES,52.9
2019,SA,CALVES,0.3
2019,WA,CALVES,1.9
2019,TAS,CALVES,47.7
2019,NSW,SHEEP,2740.1
2019,VIC,SHEEP,4276.6
2019,QLD,SHEEP,146.4
2019,SA,SHEEP,1056.3
2019,WA,SHEEP,1395.7
2019,TAS,SHEEP,114.7
2019,NSW,LAMBS,4890.0
2019,VIC,LAMBS,11614.4
2019,QLD,LAMBS,74.5
2019,SA,LAMBS,2479.3
2019,WA,LAMBS,2690.8
2019,TAS,LAMBS,336.3
2019,NSW,PIGS,861.2
2019,VIC,PIGS,1156.4
2019,QLD,PIGS,1187.4
2019,SA,PIGS,1266.1
2019,WA,PIGS,811.5
2019,TAS,PIGS,33.4
2020,NSW,BULLS_BULLOCKS_STEERS,805.0
2020,VIC,BULLS_BULLOCKS_STEERS,596.0
2020,QLD,BULLS_BULLOCKS_STEERS,1910.9
2020,SA,BULLS_BULLOCKS_STEERS,109.5
2020,WA,BULLS_BULLOCKS_STEERS,162.1
2020,TAS,BULLS_BULLOCKS_STEERS,106.7
2020,NSW,COWS_HEIFERS,940.3
2020,VIC,COWS_HEIFERS,1199.9
2020,QLD,COWS_HEIFERS,1819.6
2020,SA,COWS_HEIFERS,100.9
2020,WA,COWS_HEIFERS,298.4
2020,TAS,COWS_HEIFERS,130.1
2020,NSW,CATTLE,1745.3
2020,VIC,CATTLE,1795.9
2020,QLD,CATTLE,3730.5
2020,SA,CATTLE,210.3
2020,WA,CATTLE,460.5
2020,TAS,CATTLE,236.8
2020,NSW,CALVES,95.9
2020,VIC,CALVES,319.6
2020,QLD,CALVES,56.4
2020,SA,CALVES,0.2
2020,WA,CALVES,1.2
2020,TAS,CALVES,43.0
2020,NSW,SHEEP,2489.9
2020,VIC,SHEEP,3184.9
2020,QLD,SHEEP,95.3
2020,SA,SHEEP,612.2
2020,WA,SHEEP,1770.9
2020,TAS,SHEEP,114.5
2020,NSW,LAMBS,4808.0
2020,VIC,LAMBS,10434.4
2020,QLD,LAMBS,80.0
2020,SA,LAMBS,2211.0
2020,WA,LAMBS,2456.5
2020,TAS,LAMBS,279.6
2020,NSW,PIGS,841.8
2020,VIC,PIGS,1151.1
2020,QLD,PIGS,1213.3
2020,SA,PIGS,1132.3
2020,WA,PIGS,801.1
2020,TAS,PIGS,27.8
2021,NSW,BULLS_BULLOCKS_STEERS,676.7
2021,VIC,BULLS_BULLOCKS_STEERS,463.3
2021,QLD,BULLS_BULLOCKS_STEERS,1720.2
2021,SA,BULLS_BULLOCKS_STEERS,85.5
2021,WA,BULLS_BULLOCKS_STEERS,170.0
2021,TAS,BULLS_BULLOCKS_STEERS,100.1
2021,NSW,COWS_HEIFERS,616.4
2021,VIC,COWS_HEIFERS,832.2
2021,QLD,COWS_HEIFERS,1203.4
2021,SA,COWS_HEIFERS,80.3
2021,WA,COWS_HEIFERS,223.5
2021,TAS,COWS_HEIFERS,108.6
2021,NSW,CATTLE,1293.1
2021,VIC,CATTLE,1295.5
2021,QLD,CATTLE,2923.6
2021,SA,CATTLE,165.8
2021,WA,CATTLE,393.5
2021,TAS,CATTLE,208.8
2021,NSW,CALVES,63.0
2021,VIC,CALVES,219.1
2021,QLD,CALVES,19.8
2021,SA,CALVES,0.4
2021,WA,CALVES,1.2
2021,TAS,CALVES,37.5
2021,NSW,SHEEP,1612.4
2021,VIC,SHEEP,2086.4
2021,QLD,SHEEP,49.7
2021,SA,SHEEP,215.9
2021,WA,SHEEP,1380.5
2021,TAS,SHEEP,58.3
2021,NSW,LAMBS,5224.3
2021,VIC,LAMBS,10304.9
2021,QLD,LAMBS,79.7
2021,SA,LAMBS,2584.4
2021,WA,LAMBS,2295.7
2021,TAS,LAMBS,258.5
2021,NSW,PIGS,880.3
2021,VIC,PIGS,1203.1
2021,QLD,PIGS,1254.6
2021,SA,PIGS,1269.2
2021,WA,PIGS,858.9
2021,TAS,PIGS,23.5
2022,NSW,BULLS_BULLOCKS_STEERS,740.8
2022,VIC,BULLS_BULLOCKS_STEERS,435.1
2022,QLD,BULLS_BULLOCKS_STEERS,1849.0
2022,SA,BULLS_BULLOCKS_STEERS,90.7
2022,WA,BULLS_BULLOCKS_STEERS,144.4
2022,TAS,BULLS_BULLOCKS_STEERS,86.1
2022,NSW,COWS_HEIFERS,516.5
2022,VIC,COWS_HEIFERS,719.7
2022,QLD,COWS_HEIFERS,964.7
2022,SA,COWS_HEIFERS,57.4
2022,WA,COWS_HEIFERS,180.3
2022,TAS,COWS_HEIFERS,107.2
2022,NSW,CATTLE,1257.3
2022,VIC,CATTLE,1154.8
2022,QLD,CATTLE,2813.7
2022,SA,CATTLE,148.1
2022,WA,CATTLE,324.8
2022,TAS,CATTLE,193.3
2022,NSW,CALVES,43.5
2022,VIC,CALVES,172.6
2022,QLD,CALVES,3.0
2022,SA,CALVES,0.4
2022,WA,CALVES,0.5
2022,TAS,CALVES,36.2
2022,NSW,SHEEP,2150.0
2022,VIC,SHEEP,2442.8
2022,QLD,SHEEP,49.9
2022,SA,SHEEP,346.3
2022,WA,SHEEP,1156.1
2022,TAS,SHEEP,87.1
2022,NSW,LAMBS,5281.8
2022,VIC,LAMBS,10353.4
2022,QLD,LAMBS,72.2
2022,SA,LAMBS,2340.2
2022,WA,LAMBS,2507.6
2022,TAS,LAMBS,311.1
2022,NSW,PIGS,824.1
2022,VIC,PIGS,1184.4
2022,QLD,PIGS,1314.6
2022,SA,PIGS,1315.2
2022,WA,PIGS,827.2
2022,TAS,PIGS,24.7
2023,NSW,BULLS_BULLOCKS_STEERS,756.7
2023,VIC,BULLS_BULLOCKS_STEERS,475.8
2023,QLD,BULLS_BULLOCKS_STEERS,1916.0
2023,SA,BULLS_BULLOCKS_STEERS,88.8
2023,WA,BULLS_BULLOCKS_STEERS,181.5
2023,TAS,BULLS_BULLOCKS_STEERS,90.4
2023,NSW,COWS_HEIFERS,596.6
2023,VIC,COWS_HEIFERS,778.6
2023,QLD,COWS_HEIFERS,1024.6
2023,SA,COWS_HEIFERS,55.5
2023,WA,COWS_HEIFERS,214.8
2023,TAS,COWS_HEIFERS,111.0
2023,NSW,CATTLE,1353.3
2023,VIC,CATTLE,1254.4
2023,QLD,CATTLE,2940.6
2023,SA,CATTLE,144.3
2023,WA,CATTLE,396.3
2023,TAS,CATTLE,201.4
2023,NSW,CALVES,46.3
2023,VIC,CALVES,224.0
2023,QLD,CALVES,2.5
2023,SA,CALVES,0.4
2023,WA,CALVES,0.4
2023,TAS,CALVES,34.0
2023,NSW,SHEEP,2895.7
2023,VIC,SHEEP,3596.1
2023,QLD,SHEEP,15.2
2023,SA,SHEEP,390.0
2023,WA,SHEEP,1665.6
2023,TAS,SHEEP,105.1
2023,NSW,LAMBS,5440.3
2023,VIC,LAMBS,11474.8
2023,QLD,LAMBS,69.9
2023,SA,LAMBS,2604.3
2023,WA,LAMBS,2790.0
2023,TAS,LAMBS,353.5
2023,NSW,PIGS,868.9
2023,VIC,PIGS,1202.1
2023,QLD,PIGS,1390.2
2023,SA,PIGS,1270.2
2023,WA,PIGS,885.6
2023,TAS,PIGS,27.4
2024,NSW,BULLS_BULLOCKS_STEERS,794.4
2024,VIC,BULLS_BULLOCKS_STEERS,598.2
2024,QLD,BULLS_BULLOCKS_STEERS,2036.1
2024,SA,BULLS_BULLOCKS_STEERS,134.5
2024,WA,BULLS_BULLOCKS_STEERS,191.9
2024,TAS,BULLS_BULLOCKS_STEERS,106.3
2024,NSW,COWS_HEIFERS,875.4
2024,VIC,COWS_HEIFERS,1055.1
2024,QLD,COWS_HEIFERS,1379.9
2024,SA,COWS_HEIFERS,130.8
2024,WA,COWS_HEIFERS,242.9
2024,TAS,COWS_HEIFERS,134.1
2024,NSW,CATTLE,1669.7
2024,VIC,CATTLE,1653.4
2024,QLD,CATTLE,3416.0
2024,SA,CATTLE,265.3
2024,WA,CATTLE,434.8
2024,TAS,CATTLE,240.4
2024,NSW,CALVES,49.6
2024,VIC,CALVES,306.9
2024,QLD,CALVES,2.5
2024,SA,CALVES,0.4
2024,WA,CALVES,0.7
2024,TAS,CALVES,39.9
2024,NSW,SHEEP,3730.9
2024,VIC,SHEEP,3954.2
2024,QLD,SHEEP,4.1
2024,SA,SHEEP,606.0
2024,WA,SHEEP,1900.7
2024,TAS,SHEEP,203.6
2024,NSW,LAMBS,5940.6
2024,VIC,LAMBS,14653.7
2024,QLD,LAMBS,78.9
2024,SA,LAMBS,2812.9
2024,WA,LAMBS,3217.5
2024,TAS,LAMBS,442.1
2024,NSW,PIGS,855.0
2024,VIC,PIGS,1340.9
2024,QLD,PIGS,1472.2
2024,SA,PIGS,1175.7
2024,WA,PIGS,927.3
2024,TAS,PIGS,27.8
2025,NSW,BULLS_BULLOCKS_STEERS,794.7
2025,VIC,BULLS_BULLOCKS_STEERS,624.6
2025,QLD,BULLS_BULLOCKS_STEERS,2309.9
2025,SA,BULLS_BULLOCKS_STEERS,176.7
2025,WA,BULLS_BULLOCKS_STEERS,189.1
2025,TAS,BULLS_BULLOCKS_STEERS,113.1
2025,NSW,COWS_HEIFERS,1149.1
2025,VIC,COWS_HEIFERS,1414.8
2025,QLD,COWS_HEIFERS,1544.4
2025,SA,COWS_HEIFERS,159.0
2025,WA,COWS_HEIFERS,276.7
2025,TAS,COWS_HEIFERS,124.4
2025,NSW,CATTLE,1943.7
2025,VIC,CATTLE,2039.4
2025,QLD,CATTLE,3854.4
2025,SA,CATTLE,335.7
2025,WA,CATTLE,465.7
2025,TAS,CATTLE,237.5
2025,NSW,CALVES,68.3
2025,VIC,CALVES,305.5
2025,QLD,CALVES,0.7
2025,SA,CALVES,0.3
2025,WA,CALVES,1.1
2025,TAS,CALVES,23.2
2025,NSW,SHEEP,4050.9
2025,VIC,SHEEP,4437.2
2025,QLD,SHEEP,4.8
2025,SA,SHEEP,816.3
2025,WA,SHEEP,2200.1
2025,TAS,SHEEP,231.6
2025,NSW,LAMBS,5679.2
2025,VIC,LAMBS,14249.6
2025,QLD,LAMBS,80.8
2025,SA,LAMBS,2566.7
2025,WA,LAMBS,2974.9
2025,TAS,LAMBS,508.9
2025,NSW,PIGS,868.0
2025,VIC,PIGS,1316.1
2025,QLD,PIGS,1428.4
2025,SA,PIGS,1198.1
2025,WA,PIGS,918.6
2025,TAS,PIGS,29.4
